id,x,y,z,dest,phase,AuRec,AuFA,tons,co3,orgc,sulf,Mcost,Pcost,Tcost,Tvalue,Bvalue,rc_Stockpile,rc_RockChar,blockvalue,destination,period
3733,56,49,5,1,3,0.86,0.07287,2406.01492,3.5,0.2,7.3,2.253,28.28,0.18,25.688,61807,3,lsf,61807,1,7
3734,57,35,5,1,3,0.71,0.03411,2406.01492,9.5,0.2,1.6,2.253,28.28,0.18,-8.917,-21454,1,ssf,-21454,1,
3735,57,36,5,1,3,0.9,0.05612,2406.01492,8.9,0.1,1.1,2.253,28.28,0.18,14.744,35475,1,lsf,35475,1,
3736,57,37,5,1,3,0.69,0.04821,2406.01492,0.8,0.3,3.1,2.253,28.28,0.18,-0.775,-1864,4,ssf,-1864,1,
3737,57,38,5,1,3,0.65,0.04343,2406.01492,0.8,0.3,3.8,2.253,28.28,0.18,-5.306,-12767,3,lsf,-12767,1,
3738,57,42,5,1,3,0.4,0.04896,2406.01492,3.1,0.6,3.5,2.253,28.28,0.18,-13.087,-31488,3,lsf,-31488,1,
3739,57,43,5,1,3,0.54,0.05398,2406.01492,15.4,0.5,1.1,2.253,28.28,0.18,-4.479,-10776,6,ssf,-10776,1,
3740,57,44,5,1,3,0.47,0.05616,2406.01492,13.3,0.6,1.2,2.253,28.28,0.18,-6.957,-16739,6,lsf,-16739,1,
3741,57,45,5,1,3,0.4,0.04892,2406.01492,6.6,0.6,3.2,2.253,28.28,0.18,-13.102,-31523,1,ssf,-31523,1,
3742,57,46,5,1,3,0.63,0.0679,2406.01492,12.9,0.5,2.3,2.253,28.28,0.18,7.786,18734,6,lsf,18734,1,9
3743,57,47,5,1,3,0.85,0.06759,2406.01492,6.5,0.2,5.2,2.253,28.28,0.18,20.993,50510,2,lsf,50510,1,7
3744,57,48,5,1,3,0.88,0.08742,2406.01492,6.1,0.2,5.2,2.253,28.28,0.18,38.524,92688,2,msf,92688,1,6
3745,57,49,5,1,3,0.81,0.05407,2406.01492,3.4,0.2,6.9,2.253,28.28,0.18,8.704,20942,3,lsf,20942,1,8
3746,57,50,5,1,3,0.52,0.05122,2406.01492,17.1,0.5,0.8,2.253,28.28,0.18,-6.742,-16221,6,ssf,-16221,1,
3747,58,34,5,1,3,0.58,0.03584,2406.01492,7.2,0.3,2.9,2.253,28.28,0.18,-12.005,-28883,1,ssf,-28883,1,
3748,58,35,5,1,3,0.77,0.0452,2406.01492,9.5,0.2,1.6,2.253,28.28,0.18,0.611,1469,1,ssf,1469,1,
3749,58,36,5,1,3,0.79,0.07487,2406.01492,0.8,0.3,2.4,2.253,28.28,0.18,22.52,54182,4,lsf,54182,1,
3750,58,39,5,1,3,0.41,0.03326,2406.01492,9.3,0.4,0.8,2.253,28.28,0.18,-18.44,-44367,1,ssf,-44367,1,
3751,58,40,5,1,3,0.2,0.03075,2406.01492,8.5,0.5,1.2,2.253,28.28,0.18,-25.178,-60579,1,ssf,-60579,1,
3752,58,41,5,1,3,0.67,0.05991,2406.01492,5.0,0.4,1.3,2.253,28.28,0.18,5.413,13023,1,lsf,13023,1,
3753,58,42,5,1,3,0.56,0.05602,2406.01492,3.0,0.5,4.0,2.253,28.28,0.18,-2.479,-5964,3,lsf,-5964,1,
3754,58,43,5,1,3,0.82,0.05577,2406.01492,7.4,0.2,5.6,2.253,28.28,0.18,10.445,25131,2,lsf,25131,1,10
3755,58,44,5,1,3,0.54,0.06427,2406.01492,2.8,0.6,3.7,2.253,28.28,0.18,0.522,1256,3,lsf,1256,1,10
3756,58,45,5,1,3,0.62,0.07782,2406.01492,5.3,0.6,3.3,2.253,28.28,0.18,12.711,30582,1,msf,30582,1,9
3757,58,46,5,1,3,0.64,0.07018,2406.01492,10.3,0.5,2.6,2.253,28.28,0.18,9.711,23364,1,lsf,23364,1,7
3758,58,47,5,1,3,0.85,0.07065,2406.01492,6.1,0.2,5.0,2.253,28.28,0.18,23.334,56143,2,lsf,56143,1,7
3759,58,48,5,1,3,0.88,0.08914,2406.01492,4.9,0.2,5.7,2.253,28.28,0.18,39.886,95966,2,msf,95966,1,8
3760,58,49,5,1,3,0.85,0.07049,2406.01492,3.2,0.2,7.0,2.253,28.28,0.18,23.212,55848,3,lsf,55848,1,8
3761,58,50,5,1,3,0.74,0.07893,2406.01492,9.8,0.4,3.1,2.253,28.28,0.18,21.854,52582,1,msf,52582,1,9
3762,59,34,5,1,3,0.7,0.05026,2406.01492,7.2,0.3,2.9,2.253,28.28,0.18,0.951,2288,1,lsf,2288,1,
3763,59,35,5,1,3,0.83,0.06124,2406.01492,9.5,0.2,1.6,2.253,28.28,0.18,15.033,36170,1,lsf,36170,1,
3764,59,37,5,1,3,0.84,0.06395,2406.01492,9.3,0.2,1.0,2.253,28.28,0.18,17.633,42426,1,lsf,42426,1,
3765,59,38,5,1,3,0.55,0.04453,2406.01492,3.8,0.4,3.4,2.253,28.28,0.18,-8.671,-20862,4,ssf,-20862,1,
3766,59,39,5,1,3,0.74,0.05763,2406.01492,3.2,0.3,4.6,2.253,28.28,0.18,7.669,18451,3,lsf,18451,1,
3767,59,40,5,1,3,0.63,0.06781,2406.01492,3.6,0.5,4.7,2.253,28.28,0.18,7.735,18611,3,lsf,18611,1,10
3768,59,41,5,1,3,0.91,0.06145,2406.01492,2.5,0.1,6.1,2.253,28.28,0.18,19.615,47193,3,lsf,47193,1,10
3769,59,42,5,1,3,0.89,0.04893,2406.01492,2.2,0.1,6.6,2.253,28.28,0.18,8.48,20403,3,lsf,20403,1,10
3770,59,43,5,1,3,0.81,0.05557,2406.01492,2.7,0.2,5.8,2.253,28.28,0.18,9.798,23573,3,lsf,23573,1,10
3771,59,44,5,1,3,0.71,0.06994,2406.01492,3.5,0.4,3.7,2.253,28.28,0.18,13.979,33633,3,lsf,33633,1,9
3772,59,45,5,1,3,0.84,0.06564,2406.01492,5.8,0.2,4.1,2.253,28.28,0.18,18.911,45500,2,lsf,45500,1,9
3773,59,46,5,1,3,0.74,0.05935,2406.01492,10.6,0.3,3.5,2.253,28.28,0.18,8.814,21207,2,lsf,21207,1,9
3774,59,47,5,1,3,0.75,0.06045,2406.01492,4.6,0.3,5.6,2.253,28.28,0.18,10.091,24278,2,lsf,24278,1,8
3775,59,48,5,1,3,0.79,0.07439,2406.01492,4.0,0.3,5.7,2.253,28.28,0.18,22.178,53361,2,lsf,53361,1,8
3776,59,49,5,1,3,0.61,0.07711,2406.01492,15.9,0.6,1.1,2.253,28.28,0.18,11.62,27959,6,msf,27959,1,9
3777,60,36,5,1,3,0.65,0.04248,2406.01492,10.8,0.3,1.3,2.253,28.28,0.18,-5.862,-14105,1,ssf,-14105,1,
3778,60,37,5,1,3,0.7,0.05052,2406.01492,7.0,0.3,2.8,2.253,28.28,0.18,1.115,2682,1,lsf,2682,1,10
3779,60,38,5,1,3,0.75,0.06165,2406.01492,4.9,0.3,2.7,2.253,28.28,0.18,10.901,26227,1,lsf,26227,1,10
3780,60,39,5,1,3,0.77,0.06741,2406.01492,4.5,0.3,2.7,2.253,28.28,0.18,16.002,38501,1,lsf,38501,1,10
3781,60,40,5,1,3,0.61,0.07719,2406.01492,3.7,0.6,4.5,2.253,28.28,0.18,11.664,28065,3,msf,28065,1,10
3782,60,41,5,1,3,0.9,0.05676,2406.01492,1.4,0.1,6.8,2.253,28.28,0.18,15.263,36722,3,lsf,36722,1,9
3783,60,42,5,1,3,0.99,0.05925,2406.01492,1.7,0.0,7.3,2.253,28.28,0.18,22.079,53122,3,lsf,53122,1,8
3784,60,43,5,1,3,0.84,0.03302,2406.01492,1.7,0.1,6.6,2.253,28.28,0.18,-5.75,-13834,3,ssf,-13834,1,9
3785,60,44,5,1,3,0.89,0.05123,2406.01492,2.3,0.1,6.5,2.253,28.28,0.18,10.322,24835,3,lsf,24835,1,9
3786,60,45,5,1,3,0.87,0.04202,2406.01492,3.1,0.1,6.5,2.253,28.28,0.18,2.189,5266,3,ssf,5266,1,9
3787,60,46,5,1,3,0.9,0.05176,2406.01492,4.0,0.1,6.4,2.253,28.28,0.18,11.213,26978,2,lsf,26978,1,9
3788,60,47,5,1,3,0.76,0.06386,2406.01492,4.0,0.3,6.2,2.253,28.28,0.18,12.967,31199,2,lsf,31199,1,8
3789,60,48,5,1,3,0.75,0.06203,2406.01492,2.3,0.3,6.5,2.253,28.28,0.18,11.157,26845,3,lsf,26845,1,9
3790,60,52,5,1,3,0.75,0.08104,2406.01492,13.7,0.4,1.3,2.253,28.28,0.18,23.989,57718,6,msf,57718,1,
3791,60,53,5,1,3,0.8,0.05038,2406.01492,1.0,0.2,6.5,2.253,28.28,0.18,5.561,13379,3,lsf,13379,1,
3792,60,54,5,1,3,0.75,0.03989,2406.01492,0.9,0.2,6.5,2.253,28.28,0.18,-3.787,-9112,3,ssf,-9112,1,
3793,60,55,5,1,3,0.85,0.07149,2406.01492,0.9,0.2,6.5,2.253,28.28,0.18,23.977,57689,3,lsf,57689,1,10
3794,61,35,5,1,3,0.58,0.04743,2406.01492,9.7,0.4,3.3,2.253,28.28,0.18,-5.955,-14327,1,ssf,-14327,1,
3795,61,36,5,1,3,0.64,0.04165,2406.01492,9.7,0.3,2.5,2.253,28.28,0.18,-6.723,-16175,1,ssf,-16175,1,
3796,61,37,5,1,3,0.51,0.06063,2406.01492,9.0,0.6,4.2,2.253,28.28,0.18,-2.884,-6939,2,lsf,-6939,1,10
3797,61,38,5,1,3,0.67,0.07581,2406.01492,5.6,0.7,4.0,2.253,28.28,0.18,15.0,36091,7,msf,36091,1,9
3798,61,39,5,1,3,0.72,0.0883,2406.01492,3.8,0.7,4.1,2.253,28.28,0.18,26.505,63772,8,msf,63772,1,8
3799,61,40,5,1,3,0.75,0.09826,2406.01492,3.1,0.7,4.3,2.253,28.28,0.18,35.613,85684,8,hsf,85684,1,6
3800,61,41,5,1,3,0.93,0.08132,2406.01492,1.5,0.1,6.7,2.253,28.28,0.18,37.352,89869,3,msf,89869,1,7
3801,61,42,5,1,3,0.9,0.05365,2406.01492,1.1,0.1,7.1,2.253,28.28,0.18,12.744,30661,3,lsf,30661,1,8
3802,61,43,5,1,3,0.89,0.0491,2406.01492,1.9,0.1,7.0,2.253,28.28,0.18,8.616,20730,3,lsf,20730,1,9
3803,61,44,5,1,3,0.9,0.05453,2406.01492,2.6,0.1,7.0,2.253,28.28,0.18,13.456,32376,3,lsf,32376,1,9
3804,61,45,5,1,3,0.9,0.05321,2406.01492,1.3,0.1,6.9,2.253,28.28,0.18,12.387,29804,3,lsf,29804,1,9
3805,61,46,5,1,3,0.73,0.05706,2406.01492,2.4,0.3,6.3,2.253,28.28,0.18,6.775,16302,3,lsf,16302,1,9
3806,61,47,5,1,3,0.65,0.05711,2406.01492,2.3,0.4,6.3,2.253,28.28,0.18,2.696,6487,3,lsf,6487,1,9
3807,61,48,5,1,3,0.62,0.03893,2406.01492,2.4,0.3,5.8,2.253,28.28,0.18,-8.99,-21630,3,ssf,-21630,1,10
3808,61,49,5,1,3,0.71,0.0515,2406.01492,2.1,0.3,5.1,2.253,28.28,0.18,2.196,5282,3,lsf,5282,1,10
3809,61,50,5,1,3,0.76,0.06319,2406.01492,11.8,0.3,1.3,2.253,28.28,0.18,12.509,30097,1,lsf,30097,1,
3810,61,51,5,1,3,0.81,0.0554,2406.01492,1.0,0.2,6.5,2.253,28.28,0.18,9.674,23275,3,lsf,23275,1,
3811,61,52,5,1,3,0.8,0.05026,2406.01492,1.0,0.2,6.5,2.253,28.28,0.18,5.474,13171,3,lsf,13171,1,
3812,61,53,5,1,3,0.78,0.04565,2406.01492,11.2,0.2,1.2,2.253,28.28,0.18,1.333,3208,1,ssf,3208,1,
3813,61,54,5,1,3,0.85,0.07006,2406.01492,11.7,0.2,1.3,2.253,28.28,0.18,22.883,55057,1,lsf,55057,1,
3814,62,34,5,1,3,0.59,0.04873,2406.01492,10.0,0.4,3.2,2.253,28.28,0.18,-4.837,-11639,1,ssf,-11639,1,
3815,62,35,5,1,3,0.86,0.03641,2406.01492,8.5,0.1,4.3,2.253,28.28,0.18,-2.532,-6091,2,ssf,-6091,1,
3816,62,37,5,1,3,0.7,0.08314,2406.01492,11.6,0.5,3.7,2.253,28.28,0.18,21.665,52127,2,msf,52127,1,8
3817,62,38,5,1,3,0.7,0.10066,2406.01492,6.8,0.6,4.0,2.253,28.28,0.18,32.703,78683,2,hsf,78683,1,8
3818,62,39,5,1,3,0.79,0.11824,2406.01492,4.0,0.7,4.2,2.253,28.28,0.18,53.356,128374,7,hsf,128374,1,7
3819,62,40,5,1,3,0.77,0.10847,2406.01492,3.7,0.7,4.4,2.253,28.28,0.18,44.457,106964,8,hsf,106964,1,7
3820,62,41,5,1,3,0.63,0.06764,2406.01492,3.5,0.5,5.2,2.253,28.28,0.18,7.639,18379,3,lsf,18379,1,8
3821,62,42,5,1,3,0.78,0.04742,2406.01492,0.9,0.2,7.3,2.253,28.28,0.18,2.576,6198,3,lsf,6198,1,8
3822,62,43,5,1,3,0.91,0.06248,2406.01492,0.9,0.1,7.4,2.253,28.28,0.18,20.458,49223,3,lsf,49223,1,8
3823,62,44,5,1,3,0.91,0.06154,2406.01492,1.0,0.1,7.0,2.253,28.28,0.18,19.688,47370,3,lsf,47370,1,8
3824,62,45,5,1,3,0.92,0.06988,2406.01492,0.9,0.1,7.0,2.253,28.28,0.18,27.148,65318,3,lsf,65318,1,8
3825,62,46,5,1,3,0.66,0.05871,2406.01492,3.5,0.4,2.1,2.253,28.28,0.18,4.161,10011,4,lsf,10011,1,9
3826,62,47,5,1,3,0.66,0.05833,2406.01492,3.6,0.4,3.6,2.253,28.28,0.18,3.935,9468,3,lsf,9468,1,9
3827,62,48,5,1,3,0.73,0.05522,2406.01492,4.4,0.3,2.1,2.253,28.28,0.18,5.567,13393,1,lsf,13393,1,10
3828,62,49,5,1,3,0.72,0.05492,2406.01492,4.3,0.3,2.4,2.253,28.28,0.18,4.875,11730,1,lsf,11730,1,
3829,62,50,5,1,3,0.72,0.03574,2406.01492,4.4,0.2,2.4,2.253,28.28,0.18,-7.553,-18174,1,ssf,-18174,1,
3830,62,51,5,1,3,0.76,0.04174,2406.01492,10.3,0.2,1.3,2.253,28.28,0.18,-2.163,-5204,1,ssf,-5204,1,
3831,62,52,5,1,3,0.86,0.03684,2406.01492,9.5,0.1,0.9,2.253,28.28,0.18,-2.199,-5290,1,ssf,-5290,1,
3832,62,53,5,1,3,0.81,0.05474,2406.01492,1.7,0.2,6.5,2.253,28.28,0.18,9.192,22117,3,lsf,22117,1,
3833,63,32,5,1,3,0.66,0.04453,2406.01492,7.2,0.3,2.1,2.253,28.28,0.18,-4.262,-10255,1,ssf,-10255,1,
3834,63,35,5,1,3,0.49,0.04836,2406.01492,3.3,0.5,2.2,2.253,28.28,0.18,-9.386,-22583,4,ssf,-22583,1,
3835,63,36,5,1,3,0.82,0.08711,2406.01492,2.5,0.3,4.5,2.253,28.28,0.18,33.574,80780,3,msf,80780,1,10
3836,63,37,5,1,3,0.74,0.09815,2406.01492,18.9,0.5,3.4,2.253,28.28,0.18,34.655,83380,6,hsf,83380,1,8
3837,63,38,5,1,3,0.74,0.11818,2406.01492,12.5,0.6,3.8,2.253,28.28,0.18,47.995,115476,6,hsf,115476,1,8
3838,63,39,5,1,3,0.74,0.11524,2406.01492,6.6,0.6,4.2,2.253,28.28,0.18,46.037,110765,2,hsf,110765,1,7
3839,63,40,5,1,3,0.56,0.05634,2406.01492,5.0,0.5,4.5,2.253,28.28,0.18,-2.318,-5576,2,lsf,-5576,1,9
3840,63,41,5,1,3,0.89,0.04995,2406.01492,2.1,0.1,6.6,2.253,28.28,0.18,9.297,22369,3,lsf,22369,1,8
3841,63,42,5,1,3,0.9,0.05462,2406.01492,1.6,0.1,6.6,2.253,28.28,0.18,13.529,32551,3,lsf,32551,1,8
3842,63,43,5,1,3,0.92,0.0749,2406.01492,1.4,0.1,6.6,2.253,28.28,0.18,31.304,75318,3,lsf,75318,1,8
3843,63,44,5,1,3,0.93,0.07866,2406.01492,1.5,0.1,6.5,2.253,28.28,0.18,35.125,84512,3,msf,84512,1,8
3844,63,45,5,1,3,0.67,0.06065,2406.01492,3.6,0.4,3.9,2.253,28.28,0.18,5.859,14097,3,lsf,14097,1,9
3845,63,46,5,1,3,0.63,0.06653,2406.01492,3.6,0.5,2.2,2.253,28.28,0.18,7.01,16865,4,lsf,16865,1,10
3846,63,47,5,1,3,0.77,0.06555,2406.01492,4.0,0.3,2.8,2.253,28.28,0.18,14.713,35400,1,lsf,35400,1,10
3847,63,48,5,1,3,0.82,0.056,2406.01492,4.3,0.2,2.1,2.253,28.28,0.18,10.615,25540,1,lsf,25540,1,
3848,63,49,5,1,3,0.63,0.04036,2406.01492,4.3,0.3,2.0,2.253,28.28,0.18,-7.829,-18836,1,ssf,-18836,1,
3849,63,50,5,1,3,0.79,0.04913,2406.01492,4.4,0.2,2.0,2.253,28.28,0.18,4.218,10150,1,lsf,10150,1,
3850,63,51,5,1,3,0.75,0.04091,2406.01492,1.5,0.2,6.5,2.253,28.28,0.18,-3.099,-7456,3,ssf,-7456,1,
3851,63,52,5,1,3,0.8,0.05019,2406.01492,1.6,0.2,6.2,2.253,28.28,0.18,5.424,13050,3,lsf,13050,1,
3852,64,32,5,1,3,0.61,0.03874,2406.01492,7.2,0.3,2.1,2.253,28.28,0.18,-9.445,-22724,1,ssf,-22724,1,
3853,64,35,5,1,3,0.59,0.05997,2406.01492,32.4,0.5,1.8,2.253,28.28,0.18,1.131,2721,6,lsf,2721,1,
3854,64,36,5,1,3,0.79,0.07259,2406.01492,6.4,0.3,5.9,2.253,28.28,0.18,20.898,50282,2,lsf,50282,1,9
3855,64,37,5,1,3,0.89,0.09984,2406.01492,4.4,0.2,6.5,2.253,28.28,0.18,49.259,118518,2,hsf,118518,1,8
3856,64,38,5,1,3,0.94,0.10133,2406.01492,2.5,0.1,6.9,2.253,28.28,0.18,55.012,132360,3,hsf,132360,1,8
3857,64,39,5,1,3,0.92,0.07076,2406.01492,2.1,0.1,6.9,2.253,28.28,0.18,27.876,67071,3,lsf,67071,1,8
3858,64,40,5,1,3,0.8,0.05098,2406.01492,2.6,0.2,6.6,2.253,28.28,0.18,5.993,14418,3,lsf,14418,1,9
3859,64,41,5,1,3,0.79,0.04875,2406.01492,2.5,0.2,6.4,2.253,28.28,0.18,3.948,9500,3,lsf,9500,1,9
3860,64,42,5,1,3,0.89,0.04854,2406.01492,2.3,0.1,6.4,2.253,28.28,0.18,8.168,19651,3,lsf,19651,1,8
3861,64,43,5,1,3,0.82,0.05727,2406.01492,2.2,0.2,6.3,2.253,28.28,0.18,11.552,27795,3,lsf,27795,1,8
3862,64,44,5,1,3,0.68,0.0627,2406.01492,2.7,0.4,6.1,2.253,28.28,0.18,7.659,18429,3,lsf,18429,1,9
3863,64,45,5,1,3,0.91,0.05858,2406.01492,3.9,0.1,3.0,2.253,28.28,0.18,17.264,41537,4,lsf,41537,1,9
3864,64,46,5,1,3,0.84,0.06557,2406.01492,4.4,0.2,2.6,2.253,28.28,0.18,18.858,45372,1,lsf,45372,1,10
3865,64,47,5,1,3,0.74,0.05831,2406.01492,4.3,0.3,2.2,2.253,28.28,0.18,8.121,19540,1,lsf,19540,1,
3866,64,48,5,1,3,0.68,0.04728,2406.01492,4.3,0.3,2.1,2.253,28.28,0.18,-1.778,-4277,1,ssf,-4277,1,
3867,64,49,5,1,3,0.84,0.06377,2406.01492,4.4,0.2,2.0,2.253,28.28,0.18,17.497,42098,1,lsf,42098,1,
3868,65,35,5,1,3,0.63,0.05346,2406.01492,10.1,0.4,5.7,2.253,28.28,0.18,-0.401,-965,2,lsf,-965,1,
3869,65,36,5,1,3,0.75,0.06122,2406.01492,27.7,0.3,2.7,2.253,28.28,0.18,10.611,25529,6,lsf,25529,1,10
3870,65,37,5,1,3,0.76,0.06315,2406.01492,25.6,0.3,3.0,2.253,28.28,0.18,12.482,30031,6,lsf,30031,1,9
3871,65,38,5,1,3,0.83,0.06075,2406.01492,2.6,0.2,6.7,2.253,28.28,0.18,14.667,35290,3,lsf,35290,1,9
3872,65,39,5,1,3,0.88,0.04439,2406.01492,2.1,0.1,6.8,2.253,28.28,0.18,4.444,10692,3,lsf,10692,1,10
3873,65,40,5,1,3,0.74,0.03837,2406.01492,2.7,0.2,6.4,2.253,28.28,0.18,-5.159,-12412,3,ssf,-12412,1,10
3874,65,41,5,1,3,0.65,0.04238,2406.01492,2.9,0.3,5.9,2.253,28.28,0.18,-5.921,-14245,3,ssf,-14245,1,9
3875,65,42,5,1,3,0.76,0.08369,2406.01492,3.2,0.4,5.7,2.253,28.28,0.18,26.531,63834,3,msf,63834,1,9
3876,65,43,5,1,3,0.8,0.07563,2406.01492,0.7,0.3,7.9,2.253,28.28,0.18,23.741,57120,3,msf,57120,1,9
3877,65,44,5,1,3,0.71,0.07002,2406.01492,2.1,0.4,6.4,2.253,28.28,0.18,14.03,33756,3,lsf,33756,1,10
3878,65,45,5,1,3,0.66,0.04465,2406.01492,4.2,0.3,2.9,2.253,28.28,0.18,-4.191,-10083,1,ssf,-10083,1,
3879,65,46,5,1,3,0.78,0.04562,2406.01492,4.8,0.2,3.0,2.253,28.28,0.18,1.312,3157,1,ssf,3157,1,
3880,65,47,5,1,3,0.74,0.03814,2406.01492,5.0,0.2,2.4,2.253,28.28,0.18,-5.312,-12780,1,ssf,-12780,1,
3881,66,36,5,1,3,0.54,0.05414,2406.01492,6.6,0.5,4.7,2.253,28.28,0.18,-4.401,-10589,2,lsf,-10589,1,10
3882,66,37,5,1,3,0.99,0.04687,2406.01492,3.1,0.0,5.1,2.253,28.28,0.18,11.048,26582,3,lsf,26582,1,10
3883,66,38,5,1,3,0.6,0.03739,2406.01492,4.4,0.3,6.0,2.253,28.28,0.18,-10.522,-25317,2,ssf,-25317,1,10
3884,66,39,5,1,3,0.72,0.05423,2406.01492,3.7,0.3,6.3,2.253,28.28,0.18,4.428,10654,3,lsf,10654,1,
3885,66,40,5,1,3,0.91,0.06575,2406.01492,1.1,0.1,6.2,2.253,28.28,0.18,23.136,55666,3,lsf,55666,1,
3886,66,41,5,1,3,0.78,0.06799,2406.01492,3.7,0.3,5.2,2.253,28.28,0.18,17.016,40941,3,lsf,40941,1,10
3887,66,42,5,1,3,0.75,0.07968,2406.01492,3.0,0.4,5.4,2.253,28.28,0.18,23.071,55509,3,msf,55509,1,9
3888,66,43,5,1,3,0.71,0.07058,2406.01492,2.5,0.4,5.9,2.253,28.28,0.18,14.388,34617,3,lsf,34617,1,10
3889,66,44,5,1,3,0.52,0.0409,2406.01492,3.2,0.4,5.9,2.253,28.28,0.18,-11.572,-27842,3,ssf,-27842,1,
3890,66,45,5,1,3,0.74,0.03879,2406.01492,4.2,0.2,3.3,2.253,28.28,0.18,-4.879,-11739,1,ssf,-11739,1,
3891,67,34,5,1,3,0.62,0.05176,2406.01492,14.0,0.4,3.9,2.253,28.28,0.18,-1.831,-4405,6,ssf,-4405,1,
3892,67,36,5,1,3,0.61,0.05065,2406.01492,16.8,0.4,2.9,2.253,28.28,0.18,-2.906,-6992,6,ssf,-6992,1,10
3893,67,37,5,1,3,0.93,0.08098,2406.01492,4.7,0.1,4.6,2.253,28.28,0.18,37.067,89184,2,msf,89184,1,10
3894,67,38,5,1,3,0.86,0.11084,2406.01492,4.9,0.3,4.4,2.253,28.28,0.18,55.077,132516,2,hsf,132516,1,
3895,67,39,5,1,3,0.93,0.08943,2406.01492,1.3,0.1,6.1,2.253,28.28,0.18,44.14,106201,3,msf,106201,1,
3896,67,40,5,1,3,0.93,0.07968,2406.01492,1.3,0.1,6.2,2.253,28.28,0.18,35.979,86566,3,msf,86566,1,
3897,67,41,5,1,3,0.77,0.06683,2406.01492,2.2,0.3,5.1,2.253,28.28,0.18,15.6,37534,3,lsf,37534,1,
3898,67,42,5,1,3,0.7,0.04983,2406.01492,2.2,0.3,5.3,2.253,28.28,0.18,0.68,1636,3,lsf,1636,1,10
3899,68,34,5,1,3,0.63,0.05324,2406.01492,11.1,0.4,4.0,2.253,28.28,0.18,-0.526,-1265,2,lsf,-1265,1,
3900,68,35,5,1,3,0.8,0.05222,2406.01492,9.1,0.2,3.6,2.253,28.28,0.18,6.885,16566,2,lsf,16566,1,
3901,68,36,5,1,3,0.89,0.1012,2406.01492,8.7,0.2,3.6,2.253,28.28,0.18,50.348,121139,2,hsf,121139,1,10
3902,68,37,5,1,3,0.95,0.1127,2406.01492,4.3,0.1,4.1,2.253,28.28,0.18,65.646,157944,2,hsf,157944,1,
3903,68,38,5,1,3,0.83,0.08877,2406.01492,3.7,0.3,4.6,2.253,28.28,0.18,35.598,85650,3,msf,85650,1,
3904,69,34,5,1,3,0.9,0.05688,2406.01492,3.6,0.1,3.5,2.253,28.28,0.18,15.36,36956,3,lsf,36956,1,
3905,69,35,5,1,3,0.99,0.04592,2406.01492,2.0,0.0,4.1,2.253,28.28,0.18,10.202,24545,3,lsf,24545,1,
3906,69,36,5,1,3,0.91,0.06412,2406.01492,1.9,0.1,4.1,2.253,28.28,0.18,21.801,52454,3,lsf,52454,1,
3907,69,37,5,1,3,0.91,0.05895,2406.01492,3.6,0.1,3.3,2.253,28.28,0.18,17.567,42267,4,lsf,42267,1,
3908,70,35,5,1,3,0.66,0.04403,2406.01492,1.6,0.3,3.7,2.253,28.28,0.18,-4.559,-10969,3,lsf,-10969,1,
3909,70,36,5,1,3,0.8,0.05009,2406.01492,2.6,0.2,2.9,2.253,28.28,0.18,5.352,12877,4,ssf,12877,1,
3910,51,49,6,1,3,0.5,0.05907,2406.01492,14.3,0.6,0.7,2.242,28.28,0.18,-4.121,-9914,6,lsf,-9914,1,
3911,51,52,6,1,3,0.85,0.03574,2406.01492,3.4,0.1,4.4,2.242,28.28,0.18,-3.361,-8086,3,ssf,-8086,1,
3912,52,42,6,1,3,0.51,0.03019,2406.01492,7.2,0.3,2.2,2.242,28.28,0.18,-16.845,-40529,1,ssf,-40529,1,
3913,52,46,6,1,3,0.63,0.06667,2406.01492,11.3,0.8,1.4,2.242,28.28,0.18,7.1,17082,7,lsf,17082,1,
3914,52,47,6,1,3,0.76,0.08444,2406.01492,12.4,0.4,1.1,2.242,28.28,0.18,27.055,65095,6,msf,65095,1,
3915,52,48,6,1,3,0.79,0.0955,2406.01492,13.5,0.4,0.8,2.242,28.28,0.18,37.199,89500,6,hsf,89500,1,
3916,52,49,6,1,3,0.77,0.10954,2406.01492,7.4,0.7,1.8,2.242,28.28,0.18,45.209,108774,7,hsf,108774,1,
3917,52,50,6,1,3,0.68,0.07794,2406.01492,0.4,0.9,2.2,2.242,28.28,0.18,16.997,40896,8,msf,40896,1,
3918,52,51,6,1,3,0.61,0.06456,2406.01492,1.4,0.5,5.0,2.242,28.28,0.18,4.741,11408,3,lsf,11408,1,
3919,52,54,6,1,3,0.67,0.03042,2406.01492,6.0,0.2,2.8,2.242,28.28,0.18,-12.359,-29735,1,ssf,-29735,1,
3920,53,41,6,1,3,0.53,0.0313,2406.01492,7.2,0.3,2.2,2.242,28.28,0.18,-15.772,-37947,1,ssf,-37947,1,
3921,53,44,6,1,3,0.72,0.03626,2406.01492,1.4,0.2,6.5,2.242,28.28,0.18,-7.206,-17337,3,ssf,-17337,1,
3922,53,45,6,1,3,0.81,0.05422,2406.01492,1.4,0.2,6.4,2.242,28.28,0.18,8.824,21232,3,lsf,21232,1,
3923,53,46,6,1,3,0.88,0.09236,2406.01492,1.4,0.2,6.5,2.242,28.28,0.18,42.447,102128,3,hsf,102128,1,
3924,53,47,6,1,3,0.84,0.15541,2406.01492,8.0,0.7,2.1,2.242,28.28,0.18,86.788,208813,7,smf,208813,1,
