id,x,y,z,tonn,blockvalue,destination,au,ag,cu,period
10504,25,14,43,3120.0,-4087,1,0.0,1.108,0.0,4
10505,26,14,43,3120.0,-4087,1,0.0,1.108,0.0,4
10506,27,14,43,3977.99,-6802,0,0.009,0.975,0.071,4
10507,28,14,43,3978.0,-6802,0,0.012,0.975,0.067,4
10508,29,14,43,4056.0,-6935,0,0.012,0.975,0.076,4
10509,30,14,43,4055.99,-6935,0,0.01,0.975,0.053,4
10510,31,14,43,4056.0,-6935,0,0.011,0.975,0.052,4
10511,32,14,43,4149.6,-7095,0,0.011,0.975,0.064,4
10512,33,14,43,4914.0,-8402,0,0.011,1.046,0.057,4
10513,34,14,43,4914.0,-2152,1,0.016,1.046,0.055,3
10514,35,14,43,4914.0,12291,1,0.021,1.046,0.089,2
10515,36,14,43,4914.0,31311,1,0.031,1.046,0.083,1
10516,37,14,43,4914.0,70460,1,0.046,1.046,0.134,0
10517,38,14,43,4914.0,78983,1,0.053,1.046,0.103,0
10518,39,14,43,4914.0,73927,1,0.05,1.046,0.112,0
10519,40,14,43,4914.0,67705,1,0.048,1.046,0.092,0
10520,41,14,43,4914.0,68512,1,0.048,1.046,0.098,0
10521,42,14,43,4914.0,78629,1,0.052,1.046,0.098,0
10522,43,14,43,4914.0,65810,1,0.044,1.046,0.141,0
10523,44,14,43,4914.0,53874,1,0.038,1.046,0.123,0
10524,45,14,43,4914.0,74544,1,0.032,1.046,0.378,1
10525,46,14,43,4914.0,-8402,0,0.0,1.108,0.0,2
10526,47,14,43,4290.0,14033,1,0.011,1.182,0.247,3
10527,48,14,43,4290.0,22040,1,0.013,1.182,0.287,3
10528,49,14,43,4243.2,-7255,0,0.008,1.038,0.093,
10529,50,14,43,4243.2,-5163,1,0.008,1.038,0.125,
10530,6,15,43,3120.0,-4087,1,0.0,1.108,0.0,
10531,7,15,43,3120.0,-4087,1,0.0,1.108,0.0,
10532,8,15,43,3120.0,-4087,1,0.0,1.108,0.0,
10533,9,15,43,3120.0,-4087,1,0.0,1.108,0.0,
10534,10,15,43,3120.0,-4087,1,0.0,1.108,0.0,
10535,11,15,43,3120.0,-4087,1,0.0,1.108,0.0,
10536,12,15,43,3120.0,-4087,1,0.0,1.108,0.0,
10537,13,15,43,3120.0,-4087,1,0.0,1.108,0.0,
10538,14,15,43,3120.0,-4087,1,0.0,1.108,0.0,5
10539,15,15,43,3120.0,-4087,1,0.0,1.108,0.0,4
10540,16,15,43,3120.0,-4087,1,0.0,1.108,0.0,5
10541,17,15,43,3120.0,-4087,1,0.0,1.108,0.0,5
10542,18,15,43,3120.0,-4087,1,0.0,1.108,0.0,5
10543,19,15,43,3120.0,-4087,1,0.0,1.108,0.0,5
10544,20,15,43,3120.0,-4087,1,0.0,1.108,0.0,5
10545,21,15,43,3120.0,-4087,1,0.0,1.108,0.0,5
10546,22,15,43,3120.0,-4087,1,0.0,1.108,0.0,5
10547,23,15,43,3120.0,-4087,1,0.0,1.108,0.0,4
10548,24,15,43,3120.0,-4087,1,0.0,1.108,0.0,4
10549,25,15,43,3120.0,-4087,1,0.0,1.108,0.0,4
10550,26,15,43,3120.0,-4087,1,0.0,1.108,0.0,4
10551,27,15,43,3977.99,-6802,0,0.008,0.975,0.108,4
10552,28,15,43,3978.0,-6802,0,0.011,0.975,0.07,4
10553,29,15,43,4056.0,-6935,0,0.012,0.975,0.073,4
10554,30,15,43,4056.0,-6935,0,0.011,0.975,0.062,4
10555,31,15,43,4055.99,-6935,0,0.01,0.975,0.059,4
10556,32,15,43,4149.59,-7095,0,0.01,0.975,0.072,4
10557,33,15,43,4914.0,-8402,0,0.013,1.046,0.053,4
10558,34,15,43,4914.0,-812,1,0.016,1.046,0.077,3
10559,35,15,43,4914.0,8104,1,0.02,1.046,0.077,2
10560,36,15,43,4914.0,33521,1,0.032,1.046,0.083,1
10561,37,15,43,4914.0,61317,1,0.044,1.046,0.109,0
10562,38,15,43,4914.0,86175,1,0.057,1.046,0.082,0
10563,39,15,43,4914.0,72653,1,0.05,1.046,0.095,0
10564,40,15,43,4914.0,112555,1,0.069,1.046,0.095,0
10565,41,15,43,4914.0,67808,1,0.047,1.046,0.103,0
10566,42,15,43,4914.0,67781,1,0.045,1.046,0.124,0
10567,43,15,43,4914.0,61709,1,0.041,1.046,0.154,0
10568,44,15,43,4914.0,52409,1,0.037,1.046,0.121,1
10569,45,15,43,4914.0,39320,1,0.027,1.046,0.191,2
10570,46,15,43,4290.0,9147,1,0.019,0.824,0.166,3
10571,47,15,43,4290.0,5423,1,0.011,1.182,0.176,3
10572,48,15,43,4290.0,9877,1,0.009,1.182,0.252,3
10573,49,15,43,4243.2,-7070,0,0.008,1.038,0.094,
10574,50,15,43,4243.2,-3369,1,0.009,1.038,0.123,
10575,5,16,43,3120.0,-4087,1,0.0,1.108,0.0,
10576,6,16,43,3120.0,-4087,1,0.0,1.108,0.0,
10577,7,16,43,3120.0,-4087,1,0.0,1.108,0.0,
10578,8,16,43,3120.0,-4087,1,0.0,1.108,0.0,
10579,9,16,43,3120.0,-4087,1,0.0,1.108,0.0,
10580,10,16,43,3120.0,-4087,1,0.0,1.108,0.0,
10581,11,16,43,3120.0,-4087,1,0.0,1.108,0.0,
10582,12,16,43,3120.0,-4087,1,0.0,1.108,0.0,4
10583,13,16,43,3120.0,-4087,1,0.0,1.108,0.0,4
10584,14,16,43,3120.0,-4087,1,0.0,1.108,0.0,3
10585,15,16,43,3120.0,-4087,1,0.0,1.108,0.0,3
10586,16,16,43,3120.0,-4087,1,0.0,1.108,0.0,4
10587,17,16,43,3120.0,-4087,1,0.0,1.108,0.0,4
10588,18,16,43,3120.0,-4087,1,0.0,1.108,0.0,4
10589,19,16,43,3120.0,-4087,1,0.0,1.108,0.0,5
10590,20,16,43,3120.0,-4087,1,0.0,1.108,0.0,5
10591,21,16,43,3120.0,-4087,1,0.0,1.108,0.0,5
10592,22,16,43,3120.0,-4087,1,0.0,1.108,0.0,5
10593,23,16,43,3120.0,-4087,1,0.0,1.108,0.0,4
10594,24,16,43,3120.0,-4087,1,0.0,1.108,0.0,4
10595,25,16,43,3120.0,-4087,1,0.0,1.108,0.0,4
10596,26,16,43,3978.0,-6802,0,0.007,0.975,0.06,4
10597,27,16,43,3977.99,-6802,0,0.008,0.975,0.146,4
10598,28,16,43,3978.0,-5439,1,0.012,0.975,0.093,4
10599,29,16,43,4056.0,-6935,0,0.012,0.975,0.079,4
10600,30,16,43,4056.0,-6935,0,0.011,0.975,0.062,4
10601,31,16,43,4055.99,-6935,0,0.01,0.975,0.06,4
10602,32,16,43,4914.0,-5327,1,0.015,1.046,0.057,4
10603,33,16,43,4914.0,-8402,0,0.013,1.046,0.05,3
10604,34,16,43,4914.0,-6431,1,0.013,1.046,0.073,3
10605,35,16,43,4914.0,184,1,0.016,1.046,0.076,2
10606,36,16,43,4914.0,22381,1,0.027,1.046,0.068,1
10607,37,16,43,4914.0,53713,1,0.042,1.046,0.079,0
10608,38,16,43,4914.0,80816,1,0.054,1.046,0.087,0
10609,39,16,43,4914.0,91285,1,0.057,1.046,0.126,0
10610,40,16,43,4914.0,82447,1,0.054,1.046,0.093,0
10611,41,16,43,4914.0,63235,1,0.043,1.046,0.123,0
10612,42,16,43,4914.0,71905,1,0.046,1.046,0.143,0
10613,43,16,43,4914.0,68580,1,0.045,1.046,0.141,1
10614,44,16,43,4914.0,48836,1,0.037,1.046,0.107,1
10615,45,16,43,4289.99,16012,1,0.023,0.824,0.162,3
10616,46,16,43,4290.0,1594,1,0.015,0.824,0.166,4
10617,47,16,43,4290.0,-4656,1,0.008,1.182,0.126,5
10618,48,16,43,4290.0,7313,1,0.008,1.182,0.239,3
10619,49,16,43,4243.2,-132,1,0.009,1.038,0.145,
10620,50,16,43,4243.2,-2608,1,0.009,1.038,0.137,
10621,5,17,43,3120.0,-4087,1,0.0,1.108,0.0,
10622,6,17,43,3120.0,-4087,1,0.0,1.108,0.0,
10623,7,17,43,3120.0,-4087,1,0.0,1.108,0.0,
10624,8,17,43,3120.0,-4087,1,0.0,1.108,0.0,
10625,9,17,43,3120.0,-4087,1,0.0,1.108,0.0,
10626,10,17,43,3120.0,-4087,1,0.0,1.108,0.0,
10627,11,17,43,3120.0,-4087,1,0.0,1.108,0.0,4
10628,12,17,43,3120.0,-4087,1,0.0,1.108,0.0,3
10629,13,17,43,3120.0,-4087,1,0.0,1.108,0.0,3
10630,14,17,43,3120.0,-4087,1,0.0,1.108,0.0,2
10631,15,17,43,3120.0,-4087,1,0.0,1.108,0.0,2
10632,16,17,43,3120.0,-4087,1,0.0,1.108,0.0,3
10633,17,17,43,3120.0,-4087,1,0.0,1.108,0.0,3
10634,18,17,43,3978.0,-6802,0,0.0,0.975,0.024,3
10635,19,17,43,3978.0,-6802,0,0.0,0.975,0.021,4
10636,20,17,43,3978.0,-6802,0,0.0,0.975,0.029,5
10637,21,17,43,3978.0,-6802,0,0.0,0.975,0.032,5
10638,22,17,43,3120.0,-4087,1,0.0,1.108,0.0,4
10639,23,17,43,3120.0,-4087,1,0.0,1.108,0.0,4
10640,24,17,43,3978.0,-6802,0,0.005,0.975,0.029,4
10641,25,17,43,3978.0,-6802,0,0.006,0.975,0.031,4
10642,26,17,43,3978.0,-6802,0,0.007,0.975,0.054,4
10643,27,17,43,3977.99,-6802,0,0.01,0.975,0.15,4
10644,28,17,43,3978.0,-4361,1,0.012,0.975,0.098,4
10645,29,17,43,3978.0,-2424,1,0.015,0.975,0.083,4
10646,30,17,43,4056.0,-6935,0,0.012,0.975,0.061,4
10647,31,17,43,4555.2,-2979,1,0.016,1.046,0.078,3
10648,32,17,43,4914.0,-6217,1,0.015,1.046,0.047,3
10649,33,17,43,4914.0,-8402,0,0.012,1.046,0.055,3
10650,34,17,43,4914.0,-8402,0,0.01,1.046,0.089,3
10651,35,17,43,4914.0,-1832,1,0.014,1.046,0.093,2
10652,36,17,43,4914.0,14011,1,0.022,1.046,0.092,1
10653,37,17,43,4914.0,42787,1,0.036,1.046,0.078,0
10654,38,17,43,4914.0,66235,1,0.048,1.046,0.073,0
10655,39,17,43,4914.0,64118,1,0.047,1.046,0.067,0
10656,40,17,43,4914.0,55538,1,0.041,1.046,0.095,0
10657,41,17,43,4914.0,75313,1,0.048,1.046,0.137,0
10658,42,17,43,4914.0,76808,1,0.048,1.046,0.161,0
10659,43,17,43,4914.0,69720,1,0.045,1.046,0.144,1
10660,44,17,43,4914.0,44964,1,0.035,1.046,0.109,2
10661,45,17,43,4290.0,367,1,0.017,0.824,0.126,5
10662,46,17,43,4290.0,-4014,1,0.013,0.824,0.145,
10663,47,17,43,4290.0,-6170,1,0.008,1.182,0.113,
10664,48,17,43,4290.0,37394,1,0.009,1.182,0.499,3
10665,49,17,43,4243.2,4913,1,0.009,1.038,0.194,5
10666,50,17,43,4243.2,85,1,0.009,1.038,0.147,5
10667,5,18,43,3120.0,-4087,1,0.0,1.108,0.0,
10668,6,18,43,3120.0,-4087,1,0.0,1.108,0.0,
10669,7,18,43,3120.0,-4087,1,0.0,1.108,0.0,
10670,8,18,43,3120.0,-4087,1,0.0,1.108,0.0,
10671,9,18,43,3120.0,-4087,1,0.0,1.108,0.0,
10672,10,18,43,3120.0,-4087,1,0.0,1.108,0.0,4
10673,11,18,43,3120.0,-4087,1,0.0,1.108,0.0,3
10674,12,18,43,3120.0,-4087,1,0.0,1.108,0.0,2
10675,13,18,43,3120.0,-4087,1,0.0,1.108,0.0,2
10676,14,18,43,3120.0,-4087,1,0.0,1.108,0.0,2
10677,15,18,43,3120.0,-4087,1,0.0,1.108,0.0,1
10678,16,18,43,3978.0,-6802,0,0.0,0.975,0.01,1
10679,17,18,43,3978.0,-6802,0,0.0,0.975,0.012,2
10680,18,18,43,3978.0,-6802,0,0.0,0.975,0.024,2
10681,19,18,43,3978.0,-6802,0,0.0,0.975,0.021,3
10682,20,18,43,3978.0,-6802,0,0.0,0.975,0.021,4
10683,21,18,43,3978.0,-6802,0,0.0,0.975,0.032,5
10684,22,18,43,3978.0,-6802,0,0.004,0.975,0.042,4
10685,23,18,43,3978.0,-6802,0,0.004,0.975,0.043,4
10686,24,18,43,3978.0,-6802,0,0.004,0.975,0.028,4
10687,25,18,43,3978.0,-6802,0,0.005,0.975,0.03,4
10688,26,18,43,3978.0,-6802,0,0.007,0.975,0.029,4
10689,27,18,43,4055.99,-6935,0,0.01,0.975,0.119,4
10690,28,18,43,4056.0,-3963,1,0.013,0.975,0.1,4
10691,29,18,43,4056.0,-4954,1,0.013,0.975,0.158,4
10692,30,18,43,4555.2,6716,1,0.021,1.046,0.078,3
10693,31,18,43,4914.0,2496,1,0.018,1.046,0.069,3
10694,32,18,43,4914.0,-4885,1,0.015,1.046,0.051,3
10695,33,18,43,4914.0,-8402,0,0.011,1.046,0.059,3
10696,34,18,43,4914.0,-8402,0,0.01,1.046,0.082,2
10697,35,18,43,4914.0,-3131,1,0.013,1.046,0.095,2
10698,36,18,43,4914.0,9101,1,0.019,1.046,0.091,1
10699,37,18,43,4914.0,39905,1,0.034,1.046,0.088,0
10700,38,18,43,4914.0,58509,1,0.045,1.046,0.057,0
10701,39,18,43,4914.0,50292,1,0.041,1.046,0.063,0
10702,40,18,43,4914.0,43474,1,0.036,1.046,0.09,0
10703,41,18,43,4914.0,72127,1,0.047,1.046,0.137,0
10704,42,18,43,4914.0,63279,1,0.044,1.046,0.113,1
10705,43,18,43,4914.0,54843,1,0.039,1.046,0.133,1
10706,44,18,43,4914.0,36989,1,0.032,1.046,0.094,3
10707,45,18,43,4290.0,-1380,1,0.014,0.824,0.165,
10708,46,18,43,4290.0,-459,1,0.011,1.108,0.157,
10709,47,18,43,4289.99,-7335,0,0.006,1.182,0.11,
10710,48,18,43,4290.0,34003,1,0.008,1.182,0.486,3
10711,49,18,43,4243.2,1843,1,0.009,0.999,0.182,5
10712,50,18,43,4243.2,2662,1,0.009,0.999,0.18,5
10713,5,19,43,3120.0,-4087,1,0.0,1.108,0.0,
10714,6,19,43,3120.0,-4087,1,0.0,1.108,0.0,
10715,7,19,43,3120.0,-4087,1,0.0,1.108,0.0,
10716,8,19,43,3120.0,-4087,1,0.0,1.108,0.0,
10717,9,19,43,3120.0,-4087,1,0.0,1.108,0.0,4
10718,10,19,43,3120.0,-4087,1,0.0,1.108,0.0,3
10719,11,19,43,3120.0,-4087,1,0.0,1.108,0.0,2
10720,12,19,43,3120.0,-4087,1,0.0,1.108,0.0,1
10721,13,19,43,3120.0,-4087,1,0.0,1.108,0.0,0
10722,14,19,43,3120.0,-4087,1,0.0,1.108,0.0,0
10723,15,19,43,3978.0,-6802,0,0.0,0.975,0.01,0
10724,16,19,43,3978.0,-6802,0,0.006,0.975,0.01,0
10725,17,19,43,3978.0,-6802,0,0.005,0.975,0.006,0
10726,18,19,43,3978.0,-6802,0,0.005,0.975,0.021,0
10727,19,19,43,4056.0,-6935,0,0.005,0.975,0.02,1
10728,23,19,43,4056.0,-6935,0,0.004,0.975,0.044,4
10729,24,19,43,4056.0,-6935,0,0.004,0.975,0.028,4
10730,25,19,43,4056.0,-6935,0,0.005,0.975,0.027,4
10731,26,19,43,4056.0,-6935,0,0.007,0.975,0.038,4
10732,27,19,43,4149.6,-7095,0,0.01,0.975,0.084,4
10733,28,19,43,4056.0,-6935,0,0.013,0.975,0.101,4
10734,29,19,43,4056.0,-6935,0,0.014,0.975,0.09,3
10735,30,19,43,4914.0,5396,1,0.019,1.046,0.071,3
10736,31,19,43,4914.0,2117,1,0.018,1.046,0.067,3
10737,32,19,43,4914.0,-7763,0,0.014,1.046,0.052,2
10738,33,19,43,4914.0,16127,1,0.025,1.046,0.064,2
10739,34,19,43,4914.0,-4972,1,0.015,1.046,0.054,2
10740,35,19,43,4914.0,-6666,1,0.013,1.046,0.064,1
10741,36,19,43,4914.0,5552,1,0.017,1.046,0.101,1
10742,37,19,43,4914.0,12960,1,0.021,1.046,0.095,1
10743,38,19,43,4914.0,12919,1,0.02,1.046,0.11,1
10744,39,19,43,4914.0,9653,1,0.022,1.046,0.054,1
10745,40,19,43,4914.0,31832,1,0.032,1.046,0.069,1
10746,41,19,43,4914.0,53217,1,0.039,1.046,0.112,1
10747,42,19,43,4914.0,41828,1,0.035,1.046,0.097,1
10748,43,19,43,4914.0,34300,1,0.03,1.046,0.114,1
10749,44,19,43,4914.0,37733,1,0.032,1.046,0.111,3
10750,45,19,43,4290.0,-7335,0,0.012,0.824,0.086,
10751,46,19,43,4290.0,-7335,0,0.008,1.182,0.082,
10752,47,19,43,4290.0,-7335,0,0.005,1.182,0.09,
10753,48,19,43,4290.0,-2348,1,0.008,1.182,0.15,
10754,49,19,43,4243.2,1826,1,0.009,0.999,0.182,5
10755,50,19,43,4243.2,2521,1,0.009,0.999,0.187,5
10756,5,20,43,3120.0,-4087,1,0.0,1.108,0.0,
10757,6,20,43,3120.0,-4087,1,0.0,1.108,0.0,
10758,7,20,43,3120.0,-4087,1,0.0,1.108,0.0,
10759,8,20,43,3120.0,-4087,1,0.0,1.108,0.0,4
10760,9,20,43,3120.0,-4087,1,0.0,1.108,0.0,3
10761,10,20,43,3120.0,-4087,1,0.0,1.108,0.0,2
10762,11,20,43,3120.0,-4087,1,0.0,1.108,0.0,1
10763,12,20,43,3120.0,-4087,1,0.0,1.108,0.0,0
10764,13,20,43,3120.0,-4087,1,0.0,1.108,0.0,0
10765,14,20,43,3120.0,-4087,1,0.0,1.108,0.0,0
10766,15,20,43,3978.0,-6802,0,0.006,0.975,0.008,0
10767,16,20,43,3978.0,-6802,0,0.005,0.975,0.008,0
10768,17,20,43,3978.0,-6802,0,0.005,0.975,0.007,0
10769,18,20,43,3978.0,-6802,0,0.005,0.975,0.018,0
10770,25,20,43,4056.0,-6935,0,0.005,0.975,0.062,4
10771,26,20,43,4149.6,-7095,0,0.006,0.975,0.101,4
10772,27,20,43,4149.59,-7095,0,0.01,0.975,0.094,4
10773,28,20,43,4149.6,-4458,1,0.012,0.975,0.118,3
10774,29,20,43,4914.0,4218,1,0.018,1.046,0.079,3
10775,30,20,43,4914.0,5498,1,0.02,1.046,0.062,2
10776,31,20,43,4914.0,151,1,0.018,1.046,0.049,2
10777,32,20,43,4914.0,15229,1,0.025,1.046,0.048,2
10778,33,20,43,4914.0,28232,1,0.032,1.046,0.033,1
10779,34,20,43,4914.0,-898,1,0.018,1.046,0.043,1
10780,35,20,43,4914.0,-1716,1,0.016,1.046,0.059,1
10781,36,20,43,4149.6,-7079,0,0.016,0.975,0.021,1
10782,37,20,43,4149.6,-3085,1,0.018,0.975,0.021,1
10783,38,20,43,4914.0,6460,1,0.017,1.046,0.112,1
10784,39,20,43,4914.0,-3557,1,0.016,1.046,0.043,1
10785,40,20,43,4914.0,17948,1,0.026,1.046,0.054,2
10786,41,20,43,4914.0,28321,1,0.028,1.046,0.1,2
10787,42,20,43,4914.0,14690,1,0.022,1.046,0.081,3
10788,43,20,43,4914.0,19263,1,0.023,1.046,0.102,2
10789,44,20,43,4290.0,-6020,1,0.015,0.824,0.078,
10790,45,20,43,4290.0,-7335,0,0.012,0.824,0.064,
10791,46,20,43,4289.99,-7335,0,0.006,1.182,0.08,
10792,47,20,43,4290.0,-7335,0,0.004,1.182,0.081,
10793,48,20,43,4290.0,26,1,0.008,1.182,0.175,
10794,49,20,43,4243.2,2411,1,0.008,1.108,0.2,
10795,50,20,43,4243.2,1993,1,0.009,0.999,0.185,5
10796,5,21,43,3120.0,-4087,1,0.0,1.108,0.0,
10797,6,21,43,3120.0,-4087,1,0.0,1.108,0.0,
10798,7,21,43,3120.0,-4087,1,0.0,1.108,0.0,4
10799,8,21,43,3120.0,-4087,1,0.0,1.108,0.0,3
10800,9,21,43,3120.0,-4087,1,0.0,1.108,0.0,2
10801,10,21,43,3120.0,-4087,1,0.0,1.108,0.0,1
10802,11,21,43,3120.0,-4087,1,0.0,1.108,0.0,0
10803,12,21,43,3120.0,-4087,1,0.0,1.108,0.0,0
10804,13,21,43,3120.0,-4087,1,0.0,1.108,0.0,0
10805,14,21,43,3978.0,-6802,0,0.0,0.975,0.015,0
10806,15,21,43,3978.0,-6802,0,0.006,0.975,0.004,0
10807,16,21,43,3978.0,-6802,0,0.005,0.975,0.007,0
10808,26,21,43,4149.6,-7095,0,0.0,0.975,0.058,3
10809,27,21,43,4149.6,-7095,0,0.0,0.975,0.031,3
10810,28,21,43,4149.6,-7095,0,0.012,0.975,0.031,3
10811,29,21,43,4914.0,-3153,1,0.015,1.046,0.072,2
10812,30,21,43,4914.0,544,1,0.018,1.046,0.054,2
10813,31,21,43,4914.0,17159,1,0.023,1.046,0.097,2
10814,32,21,43,4914.0,53368,1,0.043,1.046,0.062,1
10815,33,21,43,4914.0,124128,1,0.079,1.046,0.033,0
10816,34,21,43,4914.0,7276,1,0.022,1.046,0.035,1
10817,35,21,43,4149.6,-7095,0,0.015,0.975,0.017,1
10818,36,21,43,4914.0,8727,1,0.018,1.046,0.103,1
10819,37,21,43,4914.0,16075,1,0.019,1.046,0.154,1
10820,38,21,43,4914.0,8329,1,0.017,1.046,0.113,1
10821,39,21,43,4914.0,-4303,1,0.016,1.046,0.041,2
10822,40,21,43,4914.0,-8328,0,0.014,1.046,0.043,5
10823,41,21,43,4914.0,-4080,1,0.014,1.046,0.067,5
10824,42,21,43,4914.0,4946,1,0.018,1.046,0.072,5
10825,43,21,43,4914.0,15695,1,0.021,1.046,0.11,3
10826,44,21,43,4290.0,2884,1,0.018,0.824,0.121,5
10827,45,21,43,4290.0,-7335,0,0.008,0.824,0.094,5
10828,46,21,43,4290.0,-7335,0,0.007,1.182,0.093,
10829,47,21,43,4289.99,-7335,0,0.006,1.182,0.122,
10830,48,21,43,4290.0,790,1,0.007,1.182,0.191,
10831,49,21,43,4243.2,-3509,1,0.008,1.108,0.14,
10832,50,21,43,4243.2,-1651,1,0.008,0.999,0.154,
10833,4,22,43,3120.0,-4087,1,0.0,1.108,0.0,
10834,5,22,43,3120.0,-4087,1,0.0,1.108,0.0,
10835,6,22,43,3120.0,-4087,1,0.0,1.108,0.0,
10836,7,22,43,3120.0,-4087,1,0.0,1.108,0.0,3
10837,8,22,43,3120.0,-4087,1,0.0,1.108,0.0,2
10838,9,22,43,3120.0,-4087,1,0.0,1.108,0.0,1
10839,10,22,43,3120.0,-4087,1,0.0,1.108,0.0,0
10840,11,22,43,3120.0,-4087,1,0.0,1.108,0.0,0
10841,12,22,43,3120.0,-4087,1,0.0,1.108,0.0,0
10842,13,22,43,3120.0,-4087,1,0.0,1.108,0.0,0
10843,14,22,43,3978.0,-6802,0,0.0,0.975,0.026,0
10844,15,22,43,3978.0,-6802,0,0.005,0.975,0.014,0
10845,28,22,43,4914.0,-8402,0,0.012,1.046,0.045,2
10846,29,22,43,4914.0,-8402,0,0.012,1.046,0.052,1
10847,30,22,43,4914.0,-2628,1,0.017,1.046,0.042,1
10848,31,22,43,4914.0,28633,1,0.025,1.046,0.172,0
10849,32,22,43,4914.0,139429,1,0.083,1.046,0.084,0
10850,33,22,43,4914.0,96188,1,0.065,1.046,0.032,0
10851,34,22,43,4914.0,12578,1,0.024,1.046,0.035,1
10852,35,22,43,4914.0,-4090,1,0.015,1.046,0.053,1
10853,36,22,43,4914.0,26417,1,0.025,1.046,0.133,1
10854,37,22,43,4914.0,26738,1,0.023,1.046,0.159,1
10855,38,22,43,4914.0,9533,1,0.018,1.046,0.111,1
10856,39,22,43,4914.0,2207,1,0.019,1.046,0.037,3
10857,40,22,43,4914.0,-5142,1,0.015,1.046,0.042,5
10858,41,22,43,4914.0,-4233,1,0.015,1.046,0.05,5
10859,42,22,43,4914.0,-2004,1,0.016,1.046,0.06,5
10860,43,22,43,4914.0,12385,1,0.02,1.046,0.111,3
10861,44,22,43,4290.0,-4200,1,0.015,0.824,0.101,5
10862,45,22,43,4290.0,-7335,0,0.008,0.824,0.092,5
10863,46,22,43,4290.0,-7335,0,0.007,1.182,0.108,5
10864,47,22,43,4290.0,-7335,0,0.005,1.182,0.114,5
10865,48,22,43,4290.0,5175,1,0.01,1.182,0.196,5
10866,49,22,43,4243.2,1212,1,0.011,0.999,0.133,5
10867,50,22,43,4243.2,-4612,1,0.008,0.999,0.138,
10868,4,23,43,3120.0,-4087,1,0.0,1.108,0.0,
10869,5,23,43,3120.0,-4087,1,0.0,1.108,0.0,
10870,6,23,43,3120.0,-4087,1,0.0,1.108,0.0,
10871,7,23,43,3120.0,-4087,1,0.0,1.108,0.0,2
10872,8,23,43,3120.0,-4087,1,0.0,1.108,0.0,1
10873,9,23,43,3120.0,-4087,1,0.0,1.108,0.0,0
10874,10,23,43,3120.0,-4087,1,0.0,1.108,0.0,0
10875,11,23,43,3120.0,-4087,1,0.0,1.108,0.0,0
10876,12,23,43,3120.0,-4087,1,0.0,1.108,0.0,0
10877,13,23,43,3978.0,-6802,0,0.0,0.975,0.027,0
10878,30,23,43,4914.0,-8402,0,0.012,1.046,0.051,0
10879,31,23,43,4914.0,40688,1,0.027,1.046,0.212,0
10880,32,23,43,4914.0,91779,1,0.056,1.046,0.146,0
10881,33,23,43,4914.0,72056,1,0.048,1.046,0.108,0
10882,34,23,43,4914.0,8460,1,0.022,1.046,0.037,1
10883,35,23,43,4914.0,2362,1,0.017,1.046,0.076,1
10884,36,23,43,4914.0,54735,1,0.038,1.046,0.143,1
10885,37,23,43,4914.0,33741,1,0.028,1.046,0.14,1
10886,38,23,43,4914.0,16712,1,0.023,1.046,0.095,1
10887,39,23,43,4914.0,759,1,0.019,1.046,0.028,3
10888,40,23,43,4914.0,-8402,0,0.014,1.046,0.036,5
10889,41,23,43,4914.0,-8402,0,0.012,1.046,0.045,5
10890,42,23,43,4914.0,-8402,0,0.013,1.046,0.05,5
10891,43,23,43,4290.0,-7335,0,0.012,0.824,0.086,5
10892,44,23,43,4290.0,-7335,0,0.012,0.824,0.1,5
10893,45,23,43,4290.0,-7335,0,0.009,0.824,0.087,5
10894,46,23,43,4289.99,-7335,0,0.006,1.182,0.077,5
10895,47,23,43,4290.0,-7335,0,0.005,1.182,0.102,5
10896,48,23,43,4243.2,167,1,0.013,1.108,0.078,5
10897,49,23,43,4243.2,-624,1,0.011,0.999,0.112,
10898,50,23,43,4243.2,-217,1,0.011,0.999,0.132,
10899,3,24,43,3120.0,-4087,1,0.0,1.108,0.0,
10900,4,24,43,3120.0,-4087,1,0.0,1.108,0.0,
10901,5,24,43,3120.0,-4087,1,0.0,1.108,0.0,
10902,6,24,43,3120.0,-4087,1,0.0,1.108,0.0,
10903,7,24,43,3120.0,-4087,1,0.0,1.108,0.0,2
10904,8,24,43,3120.0,-4087,1,0.0,1.108,0.0,0
10905,9,24,43,3120.0,-4087,1,0.0,1.108,0.0,0
10906,10,24,43,3120.0,-4087,1,0.0,1.108,0.0,0
10907,11,24,43,3120.0,-4087,1,0.0,1.108,0.0,0
10908,12,24,43,3120.0,-4087,1,0.0,1.108,0.0,0
10909,31,24,43,4914.0,44998,1,0.028,1.046,0.238,0
10910,32,24,43,4914.0,67402,1,0.043,1.046,0.168,0
10911,33,24,43,4914.0,59961,1,0.041,1.046,0.131,0
10912,34,24,43,4914.0,6768,1,0.021,1.046,0.038,1
10913,35,24,43,4914.0,14146,1,0.024,1.046,0.047,1
10914,36,24,43,4914.0,41000,1,0.033,1.046,0.123,1
10915,37,24,43,4914.0,31997,1,0.029,1.046,0.106,1
10916,38,24,43,4914.0,25598,1,0.025,1.046,0.117,1
10917,39,24,43,4914.0,34,1,0.017,1.046,0.049,1
10918,40,24,43,4914.0,-8402,0,0.013,1.046,0.033,3
10919,41,24,43,4914.0,-8402,0,0.012,1.046,0.052,5
10920,42,24,43,4914.0,-8402,0,0.011,1.046,0.046,5
