id,x,y,z,blockvalue,ton,destination,Au(oz/ton),period
32513,60,65,29,-1375,1041.67,0,0.035,9
32514,6,66,29,-1375,1041.67,0,0.005,9
32515,7,66,29,-1375,1041.67,0,0.013,7
32516,8,66,29,-1375,1041.67,0,0.021,5
32517,9,66,29,-1375,1041.67,0,0.024,4
32518,10,66,29,-1375,1041.67,0,0.026,4
32519,11,66,29,-1375,1041.67,0,0.031,4
32520,12,66,29,-1375,1041.67,0,0.038,4
32521,13,66,29,24396,1041.67,1,0.054,4
32522,14,66,29,23552,1041.67,1,0.053,4
32523,15,66,29,-1375,1041.67,0,0.041,4
32524,16,66,29,-1375,1041.67,0,0.04,4
32525,17,66,29,-1375,1041.67,0,0.041,4
32526,18,66,29,-1375,1041.67,0,0.034,4
32527,19,66,29,-1375,1041.67,0,0.027,4
32528,20,66,29,-1375,1041.67,0,0.027,4
32529,21,66,29,-1375,1041.67,0,0.026,4
32530,22,66,29,-1375,1041.67,0,0.026,4
32531,23,66,29,-1375,1041.67,0,0.028,4
32532,24,66,29,-1375,1041.67,0,0.031,4
32533,25,66,29,-1375,1041.67,0,0.031,4
32534,26,66,29,-1375,1041.67,0,0.026,4
32535,27,66,29,-1375,1041.67,0,0.021,4
32536,28,66,29,-1375,1041.67,0,0.018,4
32537,29,66,29,-1375,1041.67,0,0.016,4
32538,30,66,29,-1375,1041.67,0,0.011,4
32539,31,66,29,-1375,1041.67,0,0.005,4
32540,32,66,29,-1375,1041.67,0,0.006,4
32541,33,66,29,-1375,1041.67,0,0.008,4
32542,34,66,29,-1375,1041.67,0,0.008,4
32543,35,66,29,-1375,1041.67,0,0.008,4
32544,36,66,29,-1375,1041.67,0,0.011,4
32545,37,66,29,-1375,1041.67,0,0.016,4
32546,38,66,29,-1375,1041.67,0,0.024,4
32547,39,66,29,-1375,1041.67,0,0.033,4
32548,40,66,29,15115,1041.67,1,0.043,5
32549,41,66,29,17646,1041.67,1,0.046,5
32550,42,66,29,10896,1041.67,1,0.038,6
32551,43,66,29,-1375,1041.67,0,0.038,6
32552,44,66,29,-1375,1041.67,0,0.039,6
32553,45,66,29,-1375,1041.67,0,0.034,6
32554,46,66,29,-1375,1041.67,0,0.029,6
32555,47,66,29,-1375,1041.67,0,0.029,6
32556,48,66,29,-1375,1041.67,0,0.022,6
32557,49,66,29,-1375,1041.67,0,0.021,6
32558,50,66,29,-1375,1041.67,0,0.021,6
32559,51,66,29,-1375,1041.67,0,0.023,6
32560,52,66,29,-1375,1041.67,0,0.027,6
32561,53,66,29,-1375,1041.67,0,0.031,6
32562,54,66,29,-1375,1041.67,0,0.033,6
32563,55,66,29,-1375,1041.67,0,0.032,6
32564,56,66,29,-1375,1041.67,0,0.024,6
32565,57,66,29,-1375,1041.67,0,0.026,6
32566,58,66,29,-1375,1041.67,0,0.033,6
32567,59,66,29,-1375,1041.67,0,0.034,7
32568,60,66,29,-1375,1041.67,0,0.035,9
32569,6,67,29,-1375,1041.67,0,0.007,9
32570,7,67,29,-1375,1041.67,0,0.013,8
32571,8,67,29,-1375,1041.67,0,0.02,5
32572,9,67,29,-1375,1041.67,0,0.023,4
32573,10,67,29,-1375,1041.67,0,0.026,4
32574,11,67,29,-1375,1041.67,0,0.031,4
32575,12,67,29,-1375,1041.67,0,0.037,4
32576,13,67,29,13427,1041.67,1,0.041,4
32577,14,67,29,14271,1041.67,1,0.042,4
32578,15,67,29,-1375,1041.67,0,0.04,4
32579,16,67,29,-1375,1041.67,0,0.039,4
32580,17,67,29,-1375,1041.67,0,0.037,4
32581,18,67,29,7521,1041.67,1,0.034,4
32582,19,67,29,-1375,1041.67,0,0.03,4
32583,20,67,29,-1375,1041.67,0,0.029,4
32584,21,67,29,-1375,1041.67,0,0.028,4
32585,22,67,29,-1375,1041.67,0,0.029,4
32586,23,67,29,-1375,1041.67,0,0.031,4
32587,24,67,29,-1375,1041.67,0,0.035,4
32588,25,67,29,10052,1041.67,1,0.037,4
32589,26,67,29,7521,1041.67,1,0.034,4
32590,27,67,29,-1375,1041.67,0,0.029,4
32591,28,67,29,-1375,1041.67,0,0.023,4
32592,29,67,29,-1375,1041.67,0,0.018,4
32593,30,67,29,-1375,1041.67,0,0.014,4
32594,31,67,29,-1375,1041.67,0,0.011,4
32595,32,67,29,-1375,1041.67,0,0.01,4
32596,33,67,29,-1375,1041.67,0,0.008,4
32597,34,67,29,-1375,1041.67,0,0.009,4
32598,35,67,29,-1375,1041.67,0,0.01,4
32599,36,67,29,-1375,1041.67,0,0.012,4
32600,37,67,29,-1375,1041.67,0,0.017,4
32601,38,67,29,-1375,1041.67,0,0.023,4
32602,39,67,29,-1375,1041.67,0,0.031,4
32603,40,67,29,10052,1041.67,1,0.037,5
32604,41,67,29,10896,1041.67,1,0.038,6
32605,42,67,29,10896,1041.67,1,0.038,6
32606,43,67,29,11740,1041.67,1,0.039,6
32607,44,67,29,-1375,1041.67,0,0.037,6
32608,45,67,29,-1375,1041.67,0,0.036,6
32609,46,67,29,-1375,1041.67,0,0.032,6
32610,47,67,29,-1375,1041.67,0,0.029,6
32611,48,67,29,-1375,1041.67,0,0.025,6
32612,49,67,29,-1375,1041.67,0,0.021,6
32613,50,67,29,-1375,1041.67,0,0.023,6
32614,51,67,29,-1375,1041.67,0,0.025,6
32615,52,67,29,-1375,1041.67,0,0.026,6
32616,53,67,29,-1375,1041.67,0,0.029,6
32617,54,67,29,-1375,1041.67,0,0.031,6
32618,55,67,29,-1375,1041.67,0,0.032,6
32619,56,67,29,-1375,1041.67,0,0.031,6
32620,57,67,29,-1375,1041.67,0,0.031,6
32621,58,67,29,-1375,1041.67,0,0.032,6
32622,59,67,29,-1375,1041.67,0,0.031,7
32623,60,67,29,-1375,1041.67,0,0.035,9
32624,6,68,29,-1375,1041.67,0,0.01,9
32625,7,68,29,-1375,1041.67,0,0.014,8
32626,8,68,29,-1375,1041.67,0,0.018,7
32627,9,68,29,-1375,1041.67,0,0.021,4
32628,10,68,29,-1375,1041.67,0,0.024,4
32629,11,68,29,-1375,1041.67,0,0.03,4
32630,12,68,29,-1375,1041.67,0,0.036,4
32631,13,68,29,10896,1041.67,1,0.038,4
32632,14,68,29,10896,1041.67,1,0.038,4
32633,15,68,29,-1375,1041.67,0,0.038,4
32634,16,68,29,-1375,1041.67,0,0.037,4
32635,17,68,29,9208,1041.67,1,0.036,4
32636,18,68,29,8365,1041.67,1,0.035,4
32637,19,68,29,-1375,1041.67,0,0.033,4
32638,20,68,29,-1375,1041.67,0,0.032,4
32639,21,68,29,-1375,1041.67,0,0.031,4
32640,22,68,29,-1375,1041.67,0,0.034,4
32641,23,68,29,-1375,1041.67,0,0.038,4
32642,24,68,29,-1375,1041.67,0,0.044,4
32643,25,68,29,20177,1041.67,1,0.049,4
32644,26,68,29,21021,1041.67,1,0.05,4
32645,27,68,29,-1375,1041.67,0,0.043,4
32646,28,68,29,-1375,1041.67,0,0.031,4
32647,29,68,29,-1375,1041.67,0,0.022,4
32648,30,68,29,-1375,1041.67,0,0.016,4
32649,31,68,29,-1375,1041.67,0,0.014,4
32650,32,68,29,-1375,1041.67,0,0.012,4
32651,33,68,29,-1375,1041.67,0,0.01,4
32652,34,68,29,-1375,1041.67,0,0.01,4
32653,35,68,29,-1375,1041.67,0,0.012,4
32654,36,68,29,-1375,1041.67,0,0.014,4
32655,37,68,29,-1375,1041.67,0,0.018,4
32656,38,68,29,-1375,1041.67,0,0.022,4
32657,39,68,29,-1375,1041.67,0,0.033,4
32658,40,68,29,8365,1041.67,1,0.035,5
32659,41,68,29,10052,1041.67,1,0.037,6
32660,42,68,29,10896,1041.67,1,0.038,6
32661,43,68,29,-1375,1041.67,0,0.04,6
32662,44,68,29,12583,1041.67,1,0.04,6
32663,45,68,29,10896,1041.67,1,0.038,6
32664,46,68,29,-1375,1041.67,0,0.037,6
32665,47,68,29,-1375,1041.67,0,0.034,6
32666,48,68,29,-1375,1041.67,0,0.031,6
32667,49,68,29,-1375,1041.67,0,0.03,6
32668,50,68,29,-1375,1041.67,0,0.026,6
32669,51,68,29,-1375,1041.67,0,0.026,6
32670,52,68,29,-1375,1041.67,0,0.028,6
32671,53,68,29,-1375,1041.67,0,0.029,6
32672,54,68,29,-1375,1041.67,0,0.03,6
32673,55,68,29,-1375,1041.67,0,0.031,6
32674,56,68,29,-1375,1041.67,0,0.031,6
32675,57,68,29,-1375,1041.67,0,0.032,6
32676,58,68,29,-1375,1041.67,0,0.03,7
32677,59,68,29,-1375,1041.67,0,0.029,7
32678,60,68,29,-1375,1041.67,0,0.027,9
32679,61,68,29,-1375,1041.67,0,0.026,
32680,6,69,29,-1375,1041.67,0,0.01,9
32681,7,69,29,-1375,1041.67,0,0.015,8
32682,8,69,29,-1375,1041.67,0,0.017,7
32683,9,69,29,-1375,1041.67,0,0.019,5
32684,10,69,29,-1375,1041.67,0,0.022,4
32685,11,69,29,-1375,1041.67,0,0.027,4
32686,12,69,29,-1375,1041.67,0,0.033,4
32687,13,69,29,8365,1041.67,1,0.035,4
32688,14,69,29,8365,1041.67,1,0.035,4
32689,15,69,29,-1375,1041.67,0,0.035,4
32690,16,69,29,-1375,1041.67,0,0.039,4
32691,17,69,29,11740,1041.67,1,0.039,4
32692,18,69,29,10896,1041.67,1,0.038,4
32693,19,69,29,-1375,1041.67,0,0.035,4
32694,20,69,29,-1375,1041.67,0,0.036,4
32695,21,69,29,-1375,1041.67,0,0.039,4
32696,22,69,29,-1375,1041.67,0,0.042,4
32697,23,69,29,-1375,1041.67,0,0.047,4
32698,24,69,29,-1375,1041.67,0,0.05,4
32699,25,69,29,27771,1041.67,1,0.058,4
32700,26,69,29,37052,1041.67,1,0.069,4
32701,27,69,29,27771,1041.67,1,0.058,4
32702,28,69,29,-1375,1041.67,0,0.039,4
32703,29,69,29,-1375,1041.67,0,0.023,4
32704,30,69,29,-1375,1041.67,0,0.017,4
32705,31,69,29,-1375,1041.67,0,0.016,4
32706,32,69,29,-1375,1041.67,0,0.013,4
32707,33,69,29,-1375,1041.67,0,0.013,4
32708,34,69,29,-1375,1041.67,0,0.013,4
32709,35,69,29,-1375,1041.67,0,0.014,4
32710,36,69,29,-1375,1041.67,0,0.017,4
32711,37,69,29,-1375,1041.67,0,0.019,4
32712,38,69,29,-1375,1041.67,0,0.029,4
32713,39,69,29,-1375,1041.67,0,0.032,5
32714,40,69,29,-1375,1041.67,0,0.035,5
32715,41,69,29,-1375,1041.67,0,0.038,6
32716,42,69,29,14271,1041.67,1,0.042,6
32717,43,69,29,15958,1041.67,1,0.044,6
32718,44,69,29,15958,1041.67,1,0.044,6
32719,45,69,29,15958,1041.67,1,0.044,6
32720,46,69,29,-1375,1041.67,0,0.042,6
32721,47,69,29,-1375,1041.67,0,0.039,6
32722,48,69,29,-1375,1041.67,0,0.036,6
32723,49,69,29,-1375,1041.67,0,0.035,6
32724,50,69,29,-1375,1041.67,0,0.03,6
32725,51,69,29,-1375,1041.67,0,0.029,6
32726,52,69,29,-1375,1041.67,0,0.03,6
32727,53,69,29,-1375,1041.67,0,0.03,6
32728,54,69,29,-1375,1041.67,0,0.029,6
32729,55,69,29,-1375,1041.67,0,0.029,6
32730,56,69,29,-1375,1041.67,0,0.03,6
32731,57,69,29,-1375,1041.67,0,0.029,6
32732,58,69,29,-1375,1041.67,0,0.029,7
32733,59,69,29,-1375,1041.67,0,0.025,8
32734,60,69,29,-1375,1041.67,0,0.024,9
32735,61,69,29,-1375,1041.67,0,0.024,
32736,6,70,29,-1375,1041.67,0,0.01,9
32737,7,70,29,-1375,1041.67,0,0.014,8
32738,8,70,29,-1375,1041.67,0,0.016,7
32739,9,70,29,-1375,1041.67,0,0.018,5
32740,10,70,29,-1375,1041.67,0,0.023,4
32741,11,70,29,-1375,1041.67,0,0.025,4
32742,12,70,29,-1375,1041.67,0,0.027,4
32743,13,70,29,4990,1041.67,1,0.031,4
32744,14,70,29,9208,1041.67,1,0.036,4
32745,15,70,29,-1375,1041.67,0,0.038,4
32746,16,70,29,-1375,1041.67,0,0.039,4
32747,17,70,29,12583,1041.67,1,0.04,4
32748,18,70,29,12583,1041.67,1,0.04,4
32749,19,70,29,-1375,1041.67,0,0.039,4
32750,20,70,29,-1375,1041.67,0,0.04,4
32751,21,70,29,-1375,1041.67,0,0.044,4
32752,22,70,29,-1375,1041.67,0,0.046,4
32753,23,70,29,-1375,1041.67,0,0.05,4
32754,24,70,29,24396,1041.67,1,0.054,4
32755,25,70,29,29458,1041.67,1,0.06,4
32756,26,70,29,37052,1041.67,1,0.069,4
32757,27,70,29,28615,1041.67,1,0.059,4
32758,28,70,29,-1375,1041.67,0,0.043,4
32759,29,70,29,-1375,1041.67,0,0.026,4
32760,30,70,29,-1375,1041.67,0,0.018,4
32761,31,70,29,-1375,1041.67,0,0.017,4
32762,32,70,29,-1375,1041.67,0,0.016,4
32763,33,70,29,-1375,1041.67,0,0.017,4
32764,34,70,29,-1375,1041.67,0,0.016,4
32765,35,70,29,-1375,1041.67,0,0.015,4
32766,36,70,29,-1375,1041.67,0,0.019,4
32767,37,70,29,-1375,1041.67,0,0.02,4
32768,38,70,29,-1375,1041.67,0,0.028,4
32769,39,70,29,-1375,1041.67,0,0.03,5
32770,40,70,29,-1375,1041.67,0,0.033,5
32771,41,70,29,-1375,1041.67,0,0.039,6
32772,42,70,29,15958,1041.67,1,0.044,6
32773,43,70,29,20177,1041.67,1,0.049,6
32774,44,70,29,21021,1041.67,1,0.05,6
32775,45,70,29,20177,1041.67,1,0.049,6
32776,46,70,29,-1375,1041.67,0,0.045,6
32777,47,70,29,-1375,1041.67,0,0.04,6
32778,48,70,29,-1375,1041.67,0,0.037,6
32779,49,70,29,-1375,1041.67,0,0.038,6
32780,50,70,29,-1375,1041.67,0,0.035,6
32781,51,70,29,-1375,1041.67,0,0.032,6
32782,52,70,29,5833,1041.67,1,0.032,6
32783,53,70,29,-1375,1041.67,0,0.031,6
32784,54,70,29,-1375,1041.67,0,0.028,6
32785,55,70,29,-1375,1041.67,0,0.026,6
32786,56,70,29,-1375,1041.67,0,0.026,6
32787,57,70,29,-1375,1041.67,0,0.025,6
32788,58,70,29,-1375,1041.67,0,0.025,7
32789,59,70,29,-1375,1041.67,0,0.025,8
32790,60,70,29,-1375,1041.67,0,0.021,9
32791,61,70,29,-1375,1041.67,0,0.021,
32792,62,70,29,-1375,1041.67,0,0.021,
32793,6,71,29,-1375,1041.67,0,0.01,9
32794,7,71,29,-1375,1041.67,0,0.01,8
32795,8,71,29,-1375,1041.67,0,0.014,7
32796,9,71,29,-1375,1041.67,0,0.016,5
32797,10,71,29,-1375,1041.67,0,0.021,4
32798,11,71,29,-1375,1041.67,0,0.023,4
32799,12,71,29,-1375,1041.67,0,0.024,4
32800,13,71,29,2458,1041.67,1,0.028,4
32801,14,71,29,7521,1041.67,1,0.034,4
32802,15,71,29,-1375,1041.67,0,0.036,4
32803,16,71,29,-1375,1041.67,0,0.038,4
32804,17,71,29,12583,1041.67,1,0.04,4
32805,18,71,29,15958,1041.67,1,0.044,4
32806,19,71,29,-1375,1041.67,0,0.044,4
32807,20,71,29,-1375,1041.67,0,0.045,4
32808,21,71,29,-1375,1041.67,0,0.049,4
32809,22,71,29,-1375,1041.67,0,0.048,4
32810,23,71,29,-1375,1041.67,0,0.052,4
32811,24,71,29,24396,1041.67,1,0.054,4
32812,25,71,29,26083,1041.67,1,0.056,4
32813,26,71,29,26083,1041.67,1,0.056,4
32814,27,71,29,21021,1041.67,1,0.05,4
32815,28,71,29,-1375,1041.67,0,0.041,4
32816,29,71,29,-1375,1041.67,0,0.032,4
32817,30,71,29,-1375,1041.67,0,0.025,4
32818,31,71,29,-1375,1041.67,0,0.022,4
32819,32,71,29,-1375,1041.67,0,0.019,4
32820,33,71,29,-1375,1041.67,0,0.018,4
32821,34,71,29,-1375,1041.67,0,0.019,4
32822,35,71,29,-1375,1041.67,0,0.02,4
32823,36,71,29,-1375,1041.67,0,0.022,4
32824,37,71,29,-1375,1041.67,0,0.023,4
32825,38,71,29,-1375,1041.67,0,0.027,4
32826,39,71,29,-1375,1041.67,0,0.028,5
32827,40,71,29,-1375,1041.67,0,0.03,5
32828,41,71,29,-1375,1041.67,0,0.037,6
32829,42,71,29,18490,1041.67,1,0.047,6
32830,43,71,29,26927,1041.67,1,0.057,6
32831,44,71,29,29458,1041.67,1,0.06,6
32832,45,71,29,25240,1041.67,1,0.055,6
32833,46,71,29,18490,1041.67,1,0.047,6
32834,47,71,29,-1375,1041.67,0,0.04,6
32835,48,71,29,-1375,1041.67,0,0.035,6
32836,49,71,29,-1375,1041.67,0,0.037,6
32837,50,71,29,-1375,1041.67,0,0.036,6
32838,51,71,29,10896,1041.67,1,0.038,6
32839,52,71,29,10896,1041.67,1,0.038,6
32840,53,71,29,-1375,1041.67,0,0.036,6
32841,54,71,29,-1375,1041.67,0,0.031,6
32842,55,71,29,-1375,1041.67,0,0.026,6
32843,56,71,29,-1375,1041.67,0,0.023,6
32844,57,71,29,-1375,1041.67,0,0.02,6
32845,58,71,29,-1375,1041.67,0,0.021,7
32846,59,71,29,-1375,1041.67,0,0.022,8
32847,60,71,29,-1375,1041.67,0,0.017,9
32848,61,71,29,-1375,1041.67,0,0.018,9
32849,62,71,29,-1375,1041.67,0,0.019,
32850,63,71,29,-1375,1041.67,0,0.0,
32851,6,72,29,-1375,1041.67,0,0.009,9
32852,7,72,29,-1375,1041.67,0,0.009,8
32853,8,72,29,-1375,1041.67,0,0.011,7
32854,9,72,29,-1375,1041.67,0,0.015,5
32855,10,72,29,-1375,1041.67,0,0.02,5
32856,11,72,29,-1375,1041.67,0,0.021,4
32857,12,72,29,-1375,1041.67,0,0.023,4
32858,13,72,29,771,1041.67,1,0.026,4
32859,14,72,29,4990,1041.67,1,0.031,4
32860,15,72,29,-1375,1041.67,0,0.034,4
32861,16,72,29,-1375,1041.67,0,0.036,4
32862,17,72,29,10896,1041.67,1,0.038,4
32863,18,72,29,15115,1041.67,1,0.043,4
32864,19,72,29,-1375,1041.67,0,0.045,4
32865,20,72,29,-1375,1041.67,0,0.046,4
32866,21,72,29,-1375,1041.67,0,0.048,4
32867,22,72,29,-1375,1041.67,0,0.048,4
32868,23,72,29,-1375,1041.67,0,0.05,4
32869,24,72,29,-1375,1041.67,0,0.052,4
32870,25,72,29,23552,1041.67,1,0.053,4
32871,26,72,29,20177,1041.67,1,0.049,4
32872,27,72,29,-1375,1041.67,0,0.045,4
32873,28,72,29,10896,1041.67,1,0.038,4
32874,29,72,29,-1375,1041.67,0,0.034,4
32875,30,72,29,-1375,1041.67,0,0.03,4
32876,31,72,29,-1375,1041.67,0,0.027,4
32877,32,72,29,-1375,1041.67,0,0.025,4
32878,33,72,29,-1375,1041.67,0,0.021,4
32879,34,72,29,-1375,1041.67,0,0.022,4
32880,35,72,29,-1375,1041.67,0,0.024,4
32881,36,72,29,-1375,1041.67,0,0.024,4
32882,37,72,29,-1375,1041.67,0,0.026,4
32883,38,72,29,-1375,1041.67,0,0.026,4
32884,39,72,29,-1375,1041.67,0,0.024,5
32885,40,72,29,-1375,1041.67,0,0.024,6
32886,41,72,29,-1375,1041.67,0,0.032,6
32887,42,72,29,21021,1041.67,1,0.05,6
32888,43,72,29,36208,1041.67,1,0.068,6
32889,44,72,29,40427,1041.67,1,0.073,6
32890,45,72,29,32833,1041.67,1,0.064,6
32891,46,72,29,20177,1041.67,1,0.049,6
32892,47,72,29,-1375,1041.67,0,0.036,6
32893,48,72,29,-1375,1041.67,0,0.032,6
32894,49,72,29,-1375,1041.67,0,0.034,6
32895,50,72,29,10896,1041.67,1,0.038,6
32896,51,72,29,16802,1041.67,1,0.045,6
32897,52,72,29,18490,1041.67,1,0.047,6
32898,53,72,29,-1375,1041.67,0,0.039,6
32899,54,72,29,-1375,1041.67,0,0.029,6
32900,55,72,29,-1375,1041.67,0,0.02,6
32901,56,72,29,-1375,1041.67,0,0.016,6
32902,57,72,29,-1375,1041.67,0,0.017,6
32903,58,72,29,-1375,1041.67,0,0.016,6
32904,59,72,29,-1375,1041.67,0,0.019,7
32905,60,72,29,-1375,1041.67,0,0.014,8
32906,61,72,29,-1375,1041.67,0,0.015,9
32907,62,72,29,-1375,1041.67,0,0.0,9
32908,63,72,29,-1375,1041.67,0,0.0,
32909,6,73,29,-1375,1041.67,0,0.008,9
32910,7,73,29,-1375,1041.67,0,0.006,8
32911,8,73,29,-1375,1041.67,0,0.009,7
32912,9,73,29,-1375,1041.67,0,0.013,5
32913,10,73,29,-1375,1041.67,0,0.017,5
32914,11,73,29,-1375,1041.67,0,0.019,5
32915,12,73,29,-1375,1041.67,0,0.019,4
32916,13,73,29,-1375,1041.67,0,0.023,4
32917,14,73,29,4146,1041.67,1,0.03,4
32918,15,73,29,-1375,1041.67,0,0.03,4
32919,16,73,29,-1375,1041.67,0,0.027,4
32920,17,73,29,10052,1041.67,1,0.037,4
32921,18,73,29,15115,1041.67,1,0.043,4
32922,19,73,29,-1375,1041.67,0,0.038,4
32923,20,73,29,-1375,1041.67,0,0.045,4
32924,21,73,29,-1375,1041.67,0,0.046,4
32925,22,73,29,-1375,1041.67,0,0.047,4
32926,23,73,29,-1375,1041.67,0,0.05,4
32927,24,73,29,-1375,1041.67,0,0.05,4
32928,25,73,29,21865,1041.67,1,0.051,4
32929,26,73,29,17646,1041.67,1,0.046,4
32930,27,73,29,-1375,1041.67,0,0.041,4
32931,28,73,29,-1375,1041.67,0,0.036,4
32932,29,73,29,-1375,1041.67,0,0.032,4
32933,30,73,29,-1375,1041.67,0,0.031,4
32934,31,73,29,-1375,1041.67,0,0.03,4
32935,32,73,29,-1375,1041.67,0,0.027,4
32936,33,73,29,-1375,1041.67,0,0.023,4
32937,34,73,29,-1375,1041.67,0,0.023,4
32938,35,73,29,-1375,1041.67,0,0.027,4
32939,36,73,29,-1375,1041.67,0,0.03,4
32940,37,73,29,-1375,1041.67,0,0.026,4
32941,38,73,29,-1375,1041.67,0,0.024,4
32942,39,73,29,-1375,1041.67,0,0.02,6
32943,40,73,29,-1375,1041.67,0,0.017,6
32944,41,73,29,-1375,1041.67,0,0.028,6
32945,42,73,29,23552,1041.67,1,0.053,6
32946,43,73,29,45490,1041.67,1,0.079,5
32947,44,73,29,53927,1041.67,1,0.089,4
32948,45,73,29,37896,1041.67,1,0.07,6
32949,46,73,29,20177,1041.67,1,0.049,6
32950,47,73,29,-1375,1041.67,0,0.033,6
32951,48,73,29,-1375,1041.67,0,0.026,6
32952,49,73,29,-1375,1041.67,0,0.03,6
32953,50,73,29,10896,1041.67,1,0.038,6
32954,51,73,29,25240,1041.67,1,0.055,6
32955,52,73,29,35365,1041.67,1,0.067,6
32956,53,73,29,-1375,1041.67,0,0.042,6
32957,54,73,29,-1375,1041.67,0,0.026,6
32958,55,73,29,-1375,1041.67,0,0.014,6
32959,56,73,29,-1375,1041.67,0,0.01,6
32960,57,73,29,-1375,1041.67,0,0.012,6
32961,58,73,29,-1375,1041.67,0,0.016,6
32962,59,73,29,-1375,1041.67,0,0.016,6
32963,60,73,29,-1375,1041.67,0,0.006,7
32964,61,73,29,-1375,1041.67,0,0.0,8
32965,62,73,29,-1375,1041.67,0,0.0,9
32966,63,73,29,-1375,1041.67,0,0.0,9
32967,64,73,29,-1375,1041.67,0,0.0,
32968,6,74,29,-1375,1041.67,0,0.008,9
32969,7,74,29,-1375,1041.67,0,0.006,8
32970,8,74,29,-1375,1041.67,0,0.009,7
32971,9,74,29,-1375,1041.67,0,0.013,5
32972,10,74,29,-1375,1041.67,0,0.017,5
32973,11,74,29,-1375,1041.67,0,0.019,5
32974,12,74,29,-1375,1041.67,0,0.018,5
32975,13,74,29,-1375,1041.67,0,0.022,4
32976,14,74,29,-1375,1041.67,0,0.028,4
32977,15,74,29,-1375,1041.67,0,0.03,4
32978,16,74,29,-1375,1041.67,0,0.029,4
32979,17,74,29,10052,1041.67,1,0.037,4
32980,18,74,29,14271,1041.67,1,0.042,4
32981,19,74,29,-1375,1041.67,0,0.04,4
32982,20,74,29,-1375,1041.67,0,0.044,4
32983,21,74,29,-1375,1041.67,0,0.043,4
32984,22,74,29,-1375,1041.67,0,0.045,4
32985,23,74,29,-1375,1041.67,0,0.049,4
32986,24,74,29,-1375,1041.67,0,0.05,4
32987,25,74,29,-1375,1041.67,0,0.049,4
32988,26,74,29,-1375,1041.67,0,0.044,4
32989,27,74,29,-1375,1041.67,0,0.04,4
32990,28,74,29,-1375,1041.67,0,0.035,4
32991,29,74,29,-1375,1041.67,0,0.032,4
32992,30,74,29,-1375,1041.67,0,0.031,4
32993,31,74,29,-1375,1041.67,0,0.029,4
32994,32,74,29,-1375,1041.67,0,0.026,4
32995,33,74,29,-1375,1041.67,0,0.022,4
32996,34,74,29,-1375,1041.67,0,0.024,4
32997,35,74,29,-1375,1041.67,0,0.027,4
32998,36,74,29,-1375,1041.67,0,0.029,4
32999,37,74,29,-1375,1041.67,0,0.026,4
33000,38,74,29,-1375,1041.67,0,0.025,5
33001,39,74,29,-1375,1041.67,0,0.022,6
33002,40,74,29,-1375,1041.67,0,0.021,6
33003,41,74,29,-1375,1041.67,0,0.03,6
33004,42,74,29,21865,1041.67,1,0.051,6
33005,43,74,29,39583,1041.67,1,0.072,6
33006,44,74,29,44646,1041.67,1,0.078,5
33007,45,74,29,32833,1041.67,1,0.064,6
33008,46,74,29,18490,1041.67,1,0.047,6
33009,47,74,29,-1375,1041.67,0,0.033,6
33010,48,74,29,-1375,1041.67,0,0.029,6
33011,49,74,29,5833,1041.67,1,0.032,6
33012,50,74,29,10052,1041.67,1,0.037,6
33013,51,74,29,17646,1041.67,1,0.046,6
33014,52,74,29,19333,1041.67,1,0.048,6
33015,53,74,29,-1375,1041.67,0,0.038,6
33016,54,74,29,-1375,1041.67,0,0.024,6
33017,55,74,29,-1375,1041.67,0,0.011,6
33018,56,74,29,-1375,1041.67,0,0.009,6
33019,57,74,29,-1375,1041.67,0,0.01,6
33020,58,74,29,-1375,1041.67,0,0.014,6
33021,59,74,29,-1375,1041.67,0,0.011,6
33022,60,74,29,-1375,1041.67,0,0.004,6
33023,61,74,29,-1375,1041.67,0,0.0,7
33024,62,74,29,-1375,1041.67,0,0.0,9
33025,63,74,29,-1375,1041.67,0,0.0,9
33026,64,74,29,-1375,1041.67,0,0.0,9
33027,6,75,29,-1375,1041.67,0,0.009,9
33028,7,75,29,-1375,1041.67,0,0.009,8
33029,8,75,29,-1375,1041.67,0,0.011,7
33030,9,75,29,-1375,1041.67,0,0.015,5
33031,10,75,29,-1375,1041.67,0,0.018,5
33032,11,75,29,-1375,1041.67,0,0.02,5
33033,12,75,29,-1375,1041.67,0,0.022,5
33034,13,75,29,-917,1041.67,1,0.024,5
33035,14,75,29,-1375,1041.67,0,0.028,4
33036,15,75,29,-1375,1041.67,0,0.031,4
33037,16,75,29,-1375,1041.67,0,0.032,4
33038,17,75,29,7521,1041.67,1,0.034,4
33039,18,75,29,10896,1041.67,1,0.038,4
33040,19,75,29,-1375,1041.67,0,0.038,4
33041,20,75,29,-1375,1041.67,0,0.036,4
33042,21,75,29,-1375,1041.67,0,0.035,4
33043,22,75,29,-1375,1041.67,0,0.037,4
33044,23,75,29,-1375,1041.67,0,0.042,4
33045,24,75,29,-1375,1041.67,0,0.044,4
33046,25,75,29,-1375,1041.67,0,0.042,4
33047,26,75,29,-1375,1041.67,0,0.041,4
33048,27,75,29,-1375,1041.67,0,0.038,4
33049,28,75,29,-1375,1041.67,0,0.035,4
33050,29,75,29,-1375,1041.67,0,0.031,4
33051,30,75,29,-1375,1041.67,0,0.028,4
33052,31,75,29,-1375,1041.67,0,0.024,4
33053,32,75,29,-1375,1041.67,0,0.02,4
